"year","title","name","state","where","date"
"2018","Mr"," McCONNELL",NA,"Senate","2018-03-12"
"2018","Mr"," McCONNELL",NA,"Senate","2018-03-13"
"2018","Mr"," McCONNELL",NA,"Senate","2018-03-14"
"2018","Mr"," McCONNELL",NA,"Senate","2018-03-15"
"2018","Mr"," McCONNELL",NA,"Senate","2018-03-19"
"2018","Mr"," McCONNELL",NA,"Senate","2018-03-20"
"2018","Mr"," McCONNELL",NA,"Senate","2018-03-21"
"2018","Mr"," McCONNELL",NA,"Senate","2018-03-22"
"2018","Mr"," McCONNELL",NA,"Senate","2018-04-09"
"2018","Mr"," McCONNELL",NA,"Senate","2018-04-10"
"2018","Mr"," McCONNELL",NA,"Senate","2018-04-11"
"2018","Mr"," McCONNELL",NA,"Senate","2018-04-12"
"2018","Mr"," McCONNELL",NA,"Senate","2018-04-16"
"2018","Mr"," McCONNELL",NA,"Senate","2018-04-17"
"2018","Mr"," McCONNELL",NA,"Senate","2018-04-18"
"2018","Mr"," McCONNELL",NA,"Senate","2018-04-19"
"2018","Mr"," McCONNELL",NA,"Senate","2018-04-23"
"2018","Mr"," McCONNELL",NA,"Senate","2018-04-24"
"2018","Mr"," McCONNELL",NA,"Senate","2018-04-26"
"2018","Mr"," McCONNELL",NA,"Senate","2018-05-07"
"2018","Mr"," McCONNELL",NA,"Senate","2018-05-08"
"2018","Mr"," McCONNELL",NA,"Senate","2018-05-09"
"2018","Mr"," McCONNELL",NA,"Senate","2018-05-10"
"2018","Mr"," McCONNELL",NA,"Senate","2018-05-14"
"2018","Mr"," McCONNELL",NA,"Senate","2018-05-15"
"2018","Mr"," McCONNELL",NA,"Senate","2018-05-16"
"2018","Mr"," McCONNELL",NA,"Senate","2018-05-17"
"2018","Mr"," McCONNELL",NA,"Senate","2018-05-21"
"2018","Mr"," McCONNELL",NA,"Senate","2018-05-22"
"2018","Mr"," McCONNELL",NA,"Senate","2018-05-23"
"2018","Mr"," McCONNELL",NA,"Senate","2018-05-24"
"2018","Mr"," McCONNELL",NA,"Senate","2018-06-04"
"2018","Mr"," McCONNELL",NA,"Senate","2018-06-05"
"2018","Mr"," McCONNELL",NA,"Senate","2018-06-06"
"2018","Mr"," McCONNELL",NA,"Senate","2018-06-07"
"2018","Mr"," McCONNELL",NA,"Senate","2018-06-11"
"2018","Mr"," McCONNELL",NA,"Senate","2018-06-12"
"2018","Mr"," McCONNELL",NA,"Senate","2018-06-13"
"2018","Mr"," McCONNELL",NA,"Senate","2018-06-14"
"2018","Mr"," McCONNELL",NA,"Senate","2018-06-18"
"2018","Mr"," McCONNELL",NA,"Senate","2018-06-19"
"2018","Mr"," McCONNELL",NA,"Senate","2018-06-20"
"2018","Mr"," McCONNELL",NA,"Senate","2018-06-21"
"2018","Mr"," McCONNELL",NA,"Senate","2018-06-25"
"2018","Mr"," McCONNELL",NA,"Senate","2018-06-26"
"2018","Mr"," McCONNELL",NA,"Senate","2018-06-27"
"2018","Mr"," McCONNELL",NA,"Senate","2018-06-28"
"2018","Mr"," McCONNELL",NA,"Senate","2018-07-09"
"2018","Mr"," McCONNELL",NA,"Senate","2018-07-10"
"2018","Mr"," McCONNELL",NA,"Senate","2018-07-11"
"2018","Mr"," McCONNELL",NA,"Senate","2018-07-12"
"2018","Mr"," McCONNELL",NA,"Senate","2018-07-16"
"2018","Mr"," McCONNELL",NA,"Senate","2018-07-17"
"2018","Mr"," McCONNELL",NA,"Senate","2018-07-18"
"2018","Mr"," McCONNELL",NA,"Senate","2018-07-19"
"2018","Mr"," McCONNELL",NA,"Senate","2018-07-23"
"2018","Mr"," McCONNELL",NA,"Senate","2018-07-24"
"2018","Mr"," McCONNELL",NA,"Senate","2018-07-25"
"2018","Mr"," McCONNELL",NA,"Senate","2018-07-26"
"2018","Mr"," McCONNELL",NA,"Senate","2018-07-30"
"2018","Mr"," McCONNELL",NA,"Senate","2018-07-31"
"2018","Mr"," McCONNELL",NA,"Senate","2018-08-01"
"2018","Mr"," McCONNELL",NA,"Senate","2018-08-15"
"2018","Mr"," McCONNELL",NA,"Senate","2018-08-16"
"2018","Mr"," McCONNELL",NA,"Senate","2018-08-20"
"2018","Mr"," McCONNELL",NA,"Senate","2018-08-21"
"2018","Mr"," McCONNELL",NA,"Senate","2018-08-22"
"2018","Mr"," McCONNELL",NA,"Senate","2018-08-23"
"2018","Mr"," McCONNELL",NA,"Senate","2018-08-27"
"2018","Mr"," McCONNELL",NA,"Senate","2018-08-28"
"2018","Mr"," McCONNELL",NA,"Senate","2018-09-04"
"2018","Mr"," McCONNELL",NA,"Senate","2018-09-05"
"2018","Mr"," McCONNELL",NA,"Senate","2018-09-06"
"2018","Mr"," McCONNELL",NA,"Senate","2018-09-12"
"2018","Mr"," McCONNELL",NA,"Senate","2018-09-17"
"2018","Mr"," McCONNELL",NA,"Senate","2018-09-18"
"2018","Mr"," McCONNELL",NA,"Senate","2018-09-24"
"2018","Mr"," McCONNELL",NA,"Senate","2018-09-25"
"2018","Mr"," McCONNELL",NA,"Senate","2018-09-26"
"2018","Mr"," McCONNELL",NA,"Senate","2018-09-28"
"2018","Mr"," McCONNELL",NA,"Senate","2018-10-01"
"2018","Mr"," McCONNELL",NA,"Senate","2018-10-02"
"2018","Mr"," McCONNELL",NA,"Senate","2018-10-03"
"2018","Mr"," McCONNELL",NA,"Senate","2018-10-04"
"2018","Mr"," McCONNELL",NA,"Senate","2018-10-05"
"2018","Mr"," McCONNELL",NA,"Senate","2018-10-09"
"2018","Mr"," McCONNELL",NA,"Senate","2018-10-10"
"2018","Mr"," McCONNELL",NA,"Senate","2018-10-11"
"2018","Mr"," McCONNELL",NA,"Senate","2018-10-12"
"2018","Mr"," McCONNELL",NA,"Senate","2018-11-13"
"2018","Mr"," McCONNELL",NA,"Senate","2018-11-14"
"2018","Mr"," McCONNELL",NA,"Senate","2018-11-15"
"2018","Mr"," McCONNELL",NA,"Senate","2018-11-26"
"2018","Mr"," McCONNELL",NA,"Senate","2018-11-27"
"2018","Mr"," McCONNELL",NA,"Senate","2018-11-28"
"2018","Mr"," McCONNELL",NA,"Senate","2018-11-29"
"2018","Mr"," McCONNELL",NA,"Senate","2018-12-03"
"2018","Mr"," McCONNELL",NA,"Senate","2018-12-04"
"2018","Mr"," McCONNELL",NA,"Senate","2018-12-05"
"2018","Mr"," McCONNELL",NA,"Senate","2018-12-06"
"2018","Mr"," McCONNELL",NA,"Senate","2018-12-10"
"2018","Mr"," McCONNELL",NA,"Senate","2018-12-11"
"2018","Mr"," McCONNELL",NA,"Senate","2018-12-12"
"2018","Mr"," McCONNELL",NA,"Senate","2018-12-13"
"2018","Mr"," McCONNELL",NA,"Senate","2018-12-17"
"2018","Mr"," McCONNELL",NA,"Senate","2018-12-18"
"2018","Mr"," McCONNELL",NA,"Senate","2018-12-19"
"2018","Mr"," McCONNELL",NA,"Senate","2018-12-20"
"2018","Mr"," McCONNELL",NA,"Senate","2018-12-21"
"2018","Mr"," McCONNELL",NA,"Senate","2018-12-22"
"2018","Mr"," McEACHIN",NA,"House","2018-01-10"
"2018","Mr"," McEACHIN",NA,"House","2018-01-18"
"2018","Mr"," McEACHIN",NA,"House","2018-01-19"
"2018","Mr"," McEACHIN",NA,"House","2018-03-07"
"2018","Mr"," McEACHIN",NA,"House","2018-04-17"
"2018","Mr"," McEACHIN",NA,"House","2018-04-26"
"2018","Mr"," McEACHIN",NA,"House","2018-05-15"
"2018","Mr"," McEACHIN",NA,"House","2018-05-21"
"2018","Mr"," McEACHIN",NA,"House","2018-06-05"
"2018","Mr"," McEACHIN",NA,"House","2018-06-20"
"2018","Mr"," McEACHIN",NA,"House","2018-06-21"
"2018","Mr"," McGOVERN",NA,"House","2018-01-18"
"2018","Mr"," McGOVERN",NA,"House","2018-01-20"
"2018","Mr"," McGOVERN",NA,"House","2018-01-30"
"2018","Mr"," McGOVERN",NA,"House","2018-02-08"
"2018","Mr"," McGOVERN",NA,"House","2018-02-27"
"2018","Mr"," McGOVERN",NA,"House","2018-03-15"
"2018","Mr"," McGOVERN",NA,"House","2018-03-22"
"2018","Mr"," McGOVERN",NA,"House","2018-04-11"
"2018","Mr"," McGOVERN",NA,"House","2018-04-17"
"2018","Mr"," McGOVERN",NA,"House","2018-04-25"
"2018","Mr"," McGOVERN",NA,"House","2018-04-26"
"2018","Mr"," McGOVERN",NA,"House","2018-05-16"
"2018","Mr"," McGOVERN",NA,"House","2018-05-17"
"2018","Mr"," McGOVERN",NA,"House","2018-05-22"
"2018","Mr"," McGOVERN",NA,"House","2018-05-23"
"2018","Mr"," McGOVERN",NA,"House","2018-06-06"
"2018","Mr"," McGOVERN",NA,"House","2018-06-07"
"2018","Mr"," McGOVERN",NA,"House","2018-06-13"
"2018","Mr"," McGOVERN",NA,"House","2018-06-20"
"2018","Mr"," McGOVERN",NA,"House","2018-06-21"
"2018","Mr"," McGOVERN",NA,"House","2018-06-26"
"2018","Mr"," McGOVERN",NA,"House","2018-06-27"
"2018","Mr"," McGOVERN",NA,"House","2018-06-28"
"2018","Mr"," McGOVERN",NA,"House","2018-07-11"
"2018","Mr"," McGOVERN",NA,"House","2018-07-17"
"2018","Mr"," McGOVERN",NA,"House","2018-07-18"
"2018","Mr"," McGOVERN",NA,"House","2018-07-26"
"2018","Mr"," McGOVERN",NA,"House","2018-09-25"
"2018","Mr"," McGOVERN",NA,"House","2018-09-27"
"2018","Mr"," McGOVERN",NA,"House","2018-11-14"
"2018","Mr"," McGOVERN",NA,"House","2018-11-16"
"2018","Mr"," McGOVERN",NA,"House","2018-11-29"
"2018","Mr"," McGOVERN",NA,"House","2018-12-12"
"2018","Mr"," McGOVERN",NA,"House","2018-12-19"
"2018","Mr"," McGOVERN",NA,"House","2018-12-20"
"2018","Mr"," McGOVERN",NA,"House","2018-12-22"
"2018","Mr"," McHENRY",NA,"House","2018-02-14"
"2018","Mr"," McHENRY",NA,"House","2018-02-27"
"2018","Mr"," McHENRY",NA,"House","2018-03-20"
"2018","Mr"," McHENRY",NA,"House","2018-03-22"
"2018","Mr"," McHENRY",NA,"House","2018-04-18"
"2018","Mr"," McHENRY",NA,"House","2018-05-22"
"2018","Mr"," McHENRY",NA,"House","2018-06-06"
"2018","Mr"," McHENRY",NA,"House","2018-06-27"
"2018","Mr"," McHENRY",NA,"House","2018-07-18"
"2018","Mr"," McHENRY",NA,"House","2018-12-12"
"2018","Mr"," McHENRY",NA,"House","2018-12-20"
"2018","Mr"," McKINLEY",NA,"House","2018-01-17"
"2018","Mr"," McKINLEY",NA,"House","2018-03-15"
"2018","Mr"," McKINLEY",NA,"House","2018-04-18"
"2018","Mr"," McKINLEY",NA,"House","2018-04-27"
"2018","Mr"," McKINLEY",NA,"House","2018-05-15"
"2018","Mr"," McKINLEY",NA,"House","2018-05-21"
"2018","Mr"," McKINLEY",NA,"House","2018-05-23"
"2018","Mr"," McKINLEY",NA,"House","2018-06-07"
"2018","Mr"," McKINLEY",NA,"House","2018-06-12"
"2018","Mr"," McKINLEY",NA,"House","2018-06-22"
"2018","Mr"," McKINLEY",NA,"House","2018-06-26"
"2018","Mr"," McKINLEY",NA,"House","2018-07-17"
"2018","Mr"," McKINLEY",NA,"House","2018-07-19"
"2018","Mr"," McKINLEY",NA,"House","2018-07-25"
"2018","Mr"," McKINLEY",NA,"House","2018-09-07"
"2018","Mr"," McKINLEY",NA,"House","2018-09-25"
"2018","Mr"," McKINLEY",NA,"House","2018-12-21"
"2018","Mr"," McNERNEY",NA,"House","2018-01-17"
"2018","Mr"," McNERNEY",NA,"House","2018-01-22"
"2018","Mr"," McNERNEY",NA,"House","2018-02-15"
"2018","Mr"," McNERNEY",NA,"House","2018-03-05"
"2018","Mr"," McNERNEY",NA,"House","2018-03-06"
"2018","Mr"," McNERNEY",NA,"House","2018-03-07"
"2018","Mr"," McNERNEY",NA,"House","2018-03-14"
"2018","Mr"," McNERNEY",NA,"House","2018-03-19"
"2018","Mr"," McNERNEY",NA,"House","2018-05-10"
"2018","Mr"," McNERNEY",NA,"House","2018-05-22"
"2018","Mr"," McNERNEY",NA,"House","2018-05-23"
"2018","Mr"," McNERNEY",NA,"House","2018-06-08"
"2018","Mr"," McNERNEY",NA,"House","2018-06-19"
"2018","Mr"," McNERNEY",NA,"House","2018-07-16"
"2018","Mr"," McNERNEY",NA,"House","2018-07-18"
"2018","Mr"," McNERNEY",NA,"House","2018-07-25"
"2018","Mr"," McNERNEY",NA,"House","2018-07-26"
"2018","Mr"," McNERNEY",NA,"House","2018-09-12"
"2018","Mr"," McNERNEY",NA,"House","2018-09-13"
"2018","Mr"," McNERNEY",NA,"House","2018-11-27"
"2018","Mr"," McNERNEY",NA,"House","2018-12-11"
"2018","Mr"," MEADOWS",NA,"House","2018-01-18"
"2018","Mr"," MEADOWS",NA,"House","2018-01-19"
"2018","Mr"," MEADOWS",NA,"House","2018-01-20"
"2018","Mr"," MEADOWS",NA,"House","2018-06-06"
"2018","Mr"," MEADOWS",NA,"House","2018-06-07"
"2018","Mr"," MEADOWS",NA,"House","2018-06-20"
"2018","Mr"," MEADOWS",NA,"House","2018-06-28"
"2018","Mr"," MEADOWS",NA,"House","2018-07-18"
"2018","Mr"," MEADOWS",NA,"House","2018-07-25"
"2018","Mr"," MEADOWS",NA,"House","2018-09-05"
"2018","Mr"," MEADOWS",NA,"House","2018-09-28"
"2018","Mr"," MEADOWS",NA,"House","2018-12-19"
"2018","Mr"," MEEHAN",NA,"House","2018-01-09"
"2018","Mr"," MEEHAN",NA,"House","2018-01-18"
"2018","Mr"," MEEKS",NA,"House","2018-01-17"
"2018","Mr"," MEEKS",NA,"House","2018-03-14"
"2018","Mr"," MEEKS",NA,"House","2018-05-09"
"2018","Mr"," MEEKS",NA,"House","2018-06-06"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-01-04"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-01-17"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-01-19"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-01-21"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-01-24"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-02-06"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-02-14"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-02-15"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-02-28"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-03-06"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-03-07"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-03-08"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-03-13"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-03-20"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-03-21"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-04-12"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-04-23"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-04-24"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-04-25"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-04-26"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-05-24"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-06-05"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-06-12"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-06-19"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-06-20"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-06-21"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-06-25"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-07-09"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-07-10"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-07-17"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-07-19"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-07-24"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-07-31"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-08-01"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-08-20"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-08-23"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-08-28"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-09-06"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-09-12"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-09-17"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-10-05"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-10-10"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-11-15"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-11-27"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-11-28"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-11-29"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-12-06"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-12-10"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-12-11"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-12-12"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-12-13"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-12-18"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-12-19"
"2018","Mr"," MENENDEZ",NA,"Senate","2018-12-20"
"2018","Mr"," MERKLEY",NA,"Senate","2018-01-08"
"2018","Mr"," MERKLEY",NA,"Senate","2018-01-10"
"2018","Mr"," MERKLEY",NA,"Senate","2018-01-17"
"2018","Mr"," MERKLEY",NA,"Senate","2018-01-20"
"2018","Mr"," MERKLEY",NA,"Senate","2018-01-21"
"2018","Mr"," MERKLEY",NA,"Senate","2018-01-24"
"2018","Mr"," MERKLEY",NA,"Senate","2018-02-06"
"2018","Mr"," MERKLEY",NA,"Senate","2018-02-07"
"2018","Mr"," MERKLEY",NA,"Senate","2018-02-14"
"2018","Mr"," MERKLEY",NA,"Senate","2018-02-28"
"2018","Mr"," MERKLEY",NA,"Senate","2018-03-07"
"2018","Mr"," MERKLEY",NA,"Senate","2018-03-13"
"2018","Mr"," MERKLEY",NA,"Senate","2018-03-19"
"2018","Mr"," MERKLEY",NA,"Senate","2018-03-20"
"2018","Mr"," MERKLEY",NA,"Senate","2018-03-22"
"2018","Mr"," MERKLEY",NA,"Senate","2018-04-12"
"2018","Mr"," MERKLEY",NA,"Senate","2018-04-18"
"2018","Mr"," MERKLEY",NA,"Senate","2018-04-19"
"2018","Mr"," MERKLEY",NA,"Senate","2018-04-23"
"2018","Mr"," MERKLEY",NA,"Senate","2018-04-25"
"2018","Mr"," MERKLEY",NA,"Senate","2018-04-26"
"2018","Mr"," MERKLEY",NA,"Senate","2018-05-08"
"2018","Mr"," MERKLEY",NA,"Senate","2018-05-16"
"2018","Mr"," MERKLEY",NA,"Senate","2018-05-17"
"2018","Mr"," MERKLEY",NA,"Senate","2018-06-04"
"2018","Mr"," MERKLEY",NA,"Senate","2018-06-06"
"2018","Mr"," MERKLEY",NA,"Senate","2018-06-13"
"2018","Mr"," MERKLEY",NA,"Senate","2018-06-20"
"2018","Mr"," MERKLEY",NA,"Senate","2018-07-11"
"2018","Mr"," MERKLEY",NA,"Senate","2018-07-17"
"2018","Mr"," MERKLEY",NA,"Senate","2018-07-18"
"2018","Mr"," MERKLEY",NA,"Senate","2018-07-24"
"2018","Mr"," MERKLEY",NA,"Senate","2018-08-01"
"2018","Mr"," MERKLEY",NA,"Senate","2018-08-23"
"2018","Mr"," MERKLEY",NA,"Senate","2018-09-06"
"2018","Mr"," MERKLEY",NA,"Senate","2018-09-12"
"2018","Mr"," MERKLEY",NA,"Senate","2018-09-26"
"2018","Mr"," MERKLEY",NA,"Senate","2018-10-03"
"2018","Mr"," MERKLEY",NA,"Senate","2018-10-04"
"2018","Mr"," MERKLEY",NA,"Senate","2018-10-05"
"2018","Mr"," MERKLEY",NA,"Senate","2018-10-11"
"2018","Mr"," MERKLEY",NA,"Senate","2018-11-15"
"2018","Mr"," MERKLEY",NA,"Senate","2018-11-27"
"2018","Mr"," MERKLEY",NA,"Senate","2018-12-12"
"2018","Mr"," MERKLEY",NA,"Senate","2018-12-19"
"2018","Mr"," MESSER",NA,"House","2018-01-17"
"2018","Mr"," MESSER",NA,"House","2018-01-20"
"2018","Mr"," MESSER",NA,"House","2018-02-14"
"2018","Mr"," MESSER",NA,"House","2018-03-20"
"2018","Mr"," MESSER",NA,"House","2018-03-22"
"2018","Mr"," MESSER",NA,"House","2018-05-22"
"2018","Mr"," MESSER",NA,"House","2018-07-23"
"2018","Mr"," MESSER",NA,"House","2018-12-13"
"2018","Mr"," MICHAEL F",NA,"House","2018-02-08"
"2018","Mr"," MICHAEL F",NA,"House","2018-02-27"
"2018","Mr"," MICHAEL F",NA,"House","2018-03-06"
"2018","Mr"," MICHAEL F",NA,"House","2018-03-08"
"2018","Mr"," MICHAEL F",NA,"House","2018-03-29"
"2018","Mr"," MICHAEL F",NA,"House","2018-04-12"
"2018","Mr"," MICHAEL F",NA,"House","2018-05-07"
"2018","Mr"," MICHAEL F",NA,"House","2018-05-18"
"2018","Mr"," MICHAEL F",NA,"House","2018-05-25"
"2018","Mr"," MICHAEL F",NA,"House","2018-06-08"
"2018","Mr"," MICHAEL F",NA,"House","2018-06-15"
"2018","Mr"," MICHAEL F",NA,"House","2018-06-29"
"2018","Mr"," MICHAEL F",NA,"House","2018-07-13"
"2018","Mr"," MICHAEL F",NA,"House","2018-07-19"
"2018","Mr"," MICHAEL F",NA,"House","2018-09-25"
"2018","Mr"," MICHAEL F",NA,"House","2018-11-06"
"2018","Mr"," MICHAEL F",NA,"House","2018-11-13"
"2018","Mr"," MICHAEL F",NA,"House","2018-11-27"
"2018","Mr"," MICHAEL F",NA,"House","2018-11-30"
"2018","Mr"," MICHAEL F",NA,"House","2018-12-13"
"2018","Mr"," MICHAEL F",NA,"House","2018-12-21"
"2018","Mr"," MICHAEL F",NA,"House","2018-12-22"
"2018","Mr"," MITCHELL",NA,"House","2018-01-09"
"2018","Mr"," MITCHELL",NA,"House","2018-01-19"
"2018","Mr"," MITCHELL",NA,"House","2018-02-06"
"2018","Mr"," MITCHELL",NA,"House","2018-02-07"
"2018","Mr"," MITCHELL",NA,"House","2018-02-08"
"2018","Mr"," MITCHELL",NA,"House","2018-02-26"
"2018","Mr"," MITCHELL",NA,"House","2018-03-06"
"2018","Mr"," MITCHELL",NA,"House","2018-03-19"
"2018","Mr"," MITCHELL",NA,"House","2018-04-10"
"2018","Mr"," MITCHELL",NA,"House","2018-04-12"
"2018","Mr"," MITCHELL",NA,"House","2018-04-26"
"2018","Mr"," MITCHELL",NA,"House","2018-05-07"
"2018","Mr"," MITCHELL",NA,"House","2018-05-17"
"2018","Mr"," MITCHELL",NA,"House","2018-05-21"
"2018","Mr"," MITCHELL",NA,"House","2018-05-23"
"2018","Mr"," MITCHELL",NA,"House","2018-06-06"
"2018","Mr"," MITCHELL",NA,"House","2018-06-20"
"2018","Mr"," MITCHELL",NA,"House","2018-06-25"
"2018","Mr"," MITCHELL",NA,"House","2018-07-19"
"2018","Mr"," MITCHELL",NA,"House","2018-07-26"
"2018","Mr"," MITCHELL",NA,"House","2018-09-13"
"2018","Mr"," MITCHELL",NA,"House","2018-09-27"
"2018","Mr"," MITCHELL",NA,"House","2018-09-28"
"2018","Mr"," MITCHELL",NA,"House","2018-11-16"
"2018","Mr"," MITCHELL",NA,"House","2018-12-11"
"2018","Mr"," MITCHELL",NA,"House","2018-12-12"
"2018","Mr"," MITCHELL",NA,"House","2018-12-20"
"2018","Mr"," MITCHELL",NA,"House","2018-12-21"
"2018","Mr"," MOOLENAAR",NA,"House","2018-06-19"
"2018","Mr"," MOOLENAAR",NA,"House","2018-07-24"
"2018","Mr"," MOOLENAAR",NA,"House","2018-09-28"
"2018","Mr"," MOONEY","West Virginia","House","2018-01-18"
"2018","Mr"," MOONEY","West Virginia","House","2018-01-19"
"2018","Mr"," MOONEY","West Virginia","House","2018-01-22"
"2018","Mr"," MOONEY","West Virginia","House","2018-06-14"
"2018","Mr"," MOONEY","West Virginia","House","2018-07-13"
"2018","Mr"," MORAN",NA,"Senate","2018-01-09"
"2018","Mr"," MORAN",NA,"Senate","2018-01-11"
"2018","Mr"," MORAN",NA,"Senate","2018-01-17"
"2018","Mr"," MORAN",NA,"Senate","2018-01-18"
"2018","Mr"," MORAN",NA,"Senate","2018-01-24"
"2018","Mr"," MORAN",NA,"Senate","2018-01-29"
"2018","Mr"," MORAN",NA,"Senate","2018-02-13"
"2018","Mr"," MORAN",NA,"Senate","2018-03-06"
"2018","Mr"," MORAN",NA,"Senate","2018-04-12"
"2018","Mr"," MORAN",NA,"Senate","2018-04-16"
"2018","Mr"," MORAN",NA,"Senate","2018-04-17"
"2018","Mr"," MORAN",NA,"Senate","2018-04-18"
"2018","Mr"," MORAN",NA,"Senate","2018-05-17"
"2018","Mr"," MORAN",NA,"Senate","2018-05-22"
"2018","Mr"," MORAN",NA,"Senate","2018-05-23"
"2018","Mr"," MORAN",NA,"Senate","2018-06-07"
"2018","Mr"," MORAN",NA,"Senate","2018-06-11"
"2018","Mr"," MORAN",NA,"Senate","2018-06-13"
"2018","Mr"," MORAN",NA,"Senate","2018-06-20"
"2018","Mr"," MORAN",NA,"Senate","2018-06-27"
"2018","Mr"," MORAN",NA,"Senate","2018-07-18"
"2018","Mr"," MORAN",NA,"Senate","2018-07-23"
"2018","Mr"," MORAN",NA,"Senate","2018-07-25"
"2018","Mr"," MORAN",NA,"Senate","2018-07-31"
"2018","Mr"," MORAN",NA,"Senate","2018-08-21"
"2018","Mr"," MORAN",NA,"Senate","2018-08-23"
"2018","Mr"," MORAN",NA,"Senate","2018-08-28"
"2018","Mr"," MORAN",NA,"Senate","2018-09-18"
"2018","Mr"," MORAN",NA,"Senate","2018-10-01"
"2018","Mr"," MORAN",NA,"Senate","2018-10-11"
"2018","Mr"," MORAN",NA,"Senate","2018-11-13"
"2018","Mr"," MORAN",NA,"Senate","2018-11-28"
"2018","Mr"," MORAN",NA,"Senate","2018-11-29"
"2018","Mr"," MORAN",NA,"Senate","2018-12-06"
"2018","Mr"," MORAN",NA,"Senate","2018-12-13"
"2018","Mr"," MORAN",NA,"Senate","2018-12-17"
"2018","Mr"," MORAN",NA,"Senate","2018-12-19"
"2018","Mr"," MORELLE",NA,"House","2018-11-13"
"2018","Mr"," MORELLE",NA,"House","2018-11-30"
"2018","Mr"," MORELLE",NA,"House","2018-12-19"
"2018","Mr"," MORELLE",NA,"House","2018-12-21"
"2018","Mr"," MOULTON",NA,"House","2018-06-06"
"2018","Mr"," MOULTON",NA,"House","2018-06-20"
"2018","Mr"," MULLIN",NA,"House","2018-06-20"
"2018","Mr"," MULLIN",NA,"House","2018-07-16"
"2018","Mr"," MULLIN",NA,"House","2018-07-18"
"2018","Mr"," MULLIN",NA,"House","2018-07-19"
"2018","Mr"," MULLIN",NA,"House","2018-09-12"
"2018","Mr"," MULLIN",NA,"House","2018-12-19"
"2018","Mr"," MURPHY",NA,"House","2018-06-26"
"2018","Mr"," MURPHY",NA,"Senate","2018-01-11"
"2018","Mr"," MURPHY",NA,"Senate","2018-01-21"
"2018","Mr"," MURPHY",NA,"Senate","2018-01-22"
"2018","Mr"," MURPHY",NA,"Senate","2018-01-24"
"2018","Mr"," MURPHY",NA,"Senate","2018-02-14"
"2018","Mr"," MURPHY",NA,"Senate","2018-02-28"
"2018","Mr"," MURPHY",NA,"Senate","2018-03-13"
"2018","Mr"," MURPHY",NA,"Senate","2018-03-14"
"2018","Mr"," MURPHY",NA,"Senate","2018-03-19"
"2018","Mr"," MURPHY",NA,"Senate","2018-03-20"
"2018","Mr"," MURPHY",NA,"Senate","2018-04-25"
